"461","108","Chile","1","461","10.5465/amj.2010.0400","463","2012","0001-4273","The dark side of leadership: A three-level investigation of the cascading effect of abusive supervision on employee creativity","Academy of Management Journal","bwl",\N
"462","108","Hong Kong","1","462","10.5465/amj.2011.0891","230","2013","0001-4273","Compliant sinners, obstinate saints: How power and self-focus determine the effectiveness of social influences in ethical decision making","Academy of Management Journal","bwl",\N
"463","108","Brazil","2","463","10.5465/amj.2017.0054","16","2018","0001-4273","Structuring Reality through the Faultlines Lens: The Effects of Structure, Fairness, and Status Conflict on the Activated Faultlines-performance Relationship","Academy of Management Journal","bwl",\N
"464","109","Brazil","5","464","10.5465/amj.2015.0693","105","2016","0001-4273","Mobilization in the internet age: Internet activism and corporate response","Academy of Management Journal","bwl",\N
"465","109","Canada","2","465","10.5465/amj.2011.1064","179","2014","0001-4273","Do ties really bind? the effect of knowledge and commercialization networks on opposition to standards","Academy of Management Journal","bwl",\N
"466","109","Italy","1","466","10.5465/amj.2016.0086","50","2018","0001-4273","The paradox of family structure and plans after work: Why single childless employees may be the least absorbed at work","Academy of Management Journal","bwl",\N
"467","109","Ireland","3","467","10.5465/amj.2011.0804","4","2013","0001-4273","Corporate Control and the speed of SBU decision making","Academy of Management Journal","bwl",\N
"468","109","Australia","3","468","10.5465/amj.2012.0777","247","2015","0001-4273","Exposed: Venture capital, competitor ties, and entrepreneurial innovation","Academy of Management Journal","bwl",\N
"469","109","Korea (South)","1","469","10.5465/amj.2012.0409","119","2016","0001-4273","Delaying change: Examining how industry and managerial turbulence impact structural realignment","Academy of Management Journal","bwl",\N
"470","109","Germany","3","470","10.5465/amj.2016.0054","75","2018","0001-4273","Disasters and community resilience: Spanish flu and the formation of retail cooperatives in Norway","Academy of Management Journal","bwl",\N
"471","109","Hong Kong","1","471","10.5465/amj.2016.1061","20","2018","0001-4273","Too busy to be fair? The effect of workload and rewards on managers’ justice rule adherence","Academy of Management Journal","bwl",\N
"472","109","Poland","4","472","10.5465/amj.2014.0150","68","2017","0001-4273","Imprinting through inheritance: A multi-genealogical study of entrepreneurial proclivity","Academy of Management Journal","bwl",\N
"473","109","Spain","4","473","10.5465/amj.2013.1165","110","2017","0001-4273","Pull the plug or take the plunge: Multiple opportunities and the speed of venturing decisions in the australian mining industry","Academy of Management Journal","bwl",\N
"474","109","Netherlands","2","474","10.5465/amj.2011.59215083","115","2011","0001-4273","An analysis of extendibility and early termination provisions: The importance of framing duration safeguards","Academy of Management Journal","bwl",\N
"475","109","Turkey","1","475","10.5465/amj.2013.0778","181","2016","0001-4273","Turning their pain to gain: Charismatic leader influence on follower stress appraisal and job performance","Academy of Management Journal","bwl",\N
"476","109","Finland","1","476","10.5465/amj.2011.59215087","133","2011","0001-4273","An environmental perspective on diversification: The effects of chemical relatedness and regulatory sanctions","Academy of Management Journal","bwl",\N
"477","109","United States","8","477","10.5465/amj.2015.1072","96","2017","0001-4273","When can humble top executives retain middle managers? the moderating role of top management team faultlines","Academy of Management Journal","bwl",\N
"478","109","Liechtenstein","1","478","10.5465/amj.2014.0176","135","2016","0001-4273","The impact of ceo succession with gender change on firm performance and successor early departure: Evidence from China's publicly listed companies in 1997-2010","Academy of Management Journal","bwl",\N
"479","109","New Zealand","1","479","10.5465/amj.2012.0831","187","2015","0001-4273","When does Charisma matter for top-level leaders? Effect of attributional ambiguity","Academy of Management Journal","bwl",\N
"480","109","South Korea","2","480","10.5465/amj.2013.0552","70","2016","0001-4273","Dual directors and the governance of corporate spinoffs","Academy of Management Journal","bwl",\N
"481","109","South Africa","1","481","10.5465/amj.2011.0351","3","2014","0001-4273","Fdi Spillovers Over Time in an Emerging Market: The Roles of Entry Tenure and Barriers to Imitation","Academy of Management Journal","bwl",\N
"482","109","India","3","482","10.5465/amj.2011.0903","131","2014","0001-4273","Audience heterogeneity and the effectiveness of market signals: How to overcome liabilities of foreignness in film exports?","Academy of Management Journal","bwl",\N
"483","109","Sweden","1","483","10.5465/amj.2017.0466","15","2018","0001-4273","Social Identification in Multiteam Systems: The Role of Depletion and Task Complexity","Academy of Management Journal","bwl",\N
"484","109","United Kingdom","5","484","10.5465/amj.2014.4001","73","2014","0001-4273","Rethinking Management Scholarship","Academy of Management Journal","bwl",\N
"485","109","Malaysia","2","485","10.5465/amj.2013.1211","2","2016","0001-4273","17973645",\N,"bwl",\N
"486","109","Austria","1","486","10.5465/AMJ.2011.61965960","11","2011","0001-4273","Publishing in AMJ - Topic Choice","Academy of Management Journal","bwl",\N
"487","109","Greece","1","487","10.5465/amj.2017.4003","73","2017","0001-4273","From the editors advantages of starting with theory","Academy of Management Journal","bwl",\N
"488","109","Taiwan","2","488","10.5465/amj.2016.0448","3","2017","0001-4273","A Social Mindfulness Approach to Understanding Experienced Customer Mistreatment: A Within-person Field Experiment","Academy of Management Journal","bwl",\N
"489","110","Brazil","1","489","10.5465/amj.2012.0703","176","2015","0001-4273","Real options logic revisited: The performance effects of alternative resource allocation regimes","Academy of Management Journal","bwl",\N
"490","110","United Kingdom","4","490","10.5465/amj.2011.0176","5","2012","0001-4273","An investigation of business group affiliation in the Indian The Business Group as an Information Resource : An Investigation of Business Group Affiliation in the Indian Software Services Industry D ’ Amore-McKim School of Business","Academy of Management Journal","bwl",\N
"491","110","Netherlands","2","491","10.5465/amj.2015.0726","82","2017","0001-4273","Corporate Volunteering Climate: Mobilizing Employee Passion for Societal Causes and Inspiring Future Charitable Action","Academy of Management Journal","bwl",\N
"492","110","India","1","492","10.5465/amj.2015.1325","49","2018","0001-4273","When the dust settles: The consequences of scandals for organizational competition","Academy of Management Journal","bwl",\N
"493","110","United States","2","493","10.5465/amj.2016.0661","32","2018","0001-4273","Social valuation across multiple audiences: The interplay of ability and identity judgments","Academy of Management Journal","bwl",\N
"494","110","Hong Kong","1","494","10.5465/amj.2012.0704","133","2015","0001-4273","Investor perceptions of financial misconduct: The heterogeneous contamination of bystander firms","Academy of Management Journal","bwl",\N
"495","110","Spain","1","495","10.5465/amj.2014.0535","147","2016","0001-4273","Unearned status gain: Evidence from a global language mandate","Academy of Management Journal","bwl",\N
"496","111","United Kingdom","1","496","10.5465/amj.2010.0725","11","2013","0001-4273","Changing routines: a process model of vicarious group learning in pharmaceutical R&D","Academy of Management Journal","bwl",\N
"497","111","India","1","497","10.5465/amj.2010.0175","304","2012","0001-4273","Team member change, flux in coordination, and performance: Effects of strategic core roles, information transfer, and cognitive ability","Academy of Management Journal","bwl",\N
"499","111","Trinidad and Tobago","1","499","10.5465/amj.2012.0853","164","2016","0001-4273","What do i take with me? the mediating effect of spin-out team size and tenure on the founder-firm performance relationship","Academy of Management Journal","bwl",\N
"500","111","China","1","500","10.5465/amj.2009.0745","174","2011","0001-4273","Explaining bias against black leaders: Integrating theory on information processing and goal-based stereotyping","Academy of Management Journal","bwl",\N
"501","111","Republic of Singapore","1","501","10.5465/amj.2011.0727","250","2015","0001-4273","\"I put in effort, therefore I am passionate\": Investigating the path from effort to passion in entrepreneurship","Academy of Management Journal","bwl",\N
"502","111","Japan","1","502","10.5465/amj.2013.0255","192","2014","0001-4273","CEO ideology as an element of the corporate opportunity structure for social activists","Academy of Management Journal","bwl",\N
"503","111","Germany","1","503","10.5465/amj.2010.0538","242","2012","0001-4273","Cross-domain identity transition during liminal periods: Constructing multiple selves as professional and mother during pregnancy","Academy of Management Journal","bwl",\N
"504","111","Spain","1","504","10.5465/amj.2014.0010","87","2016","0001-4273","Psyched-up to suck-up: Self-regulated cognition, interpersonal influence, and recommendations for board appointments in the corporate elite","Academy of Management Journal","bwl",\N
"505","112","Canada","1","505","10.5465/amj.2011.0126","327","2012","0001-4273","TECHNOLOGY-market combinations and the identification of entrepreneurial opportunities: An investigation of the opportunity-individual nexus","Academy of Management Journal","bwl",\N
"506","112","Switzerland","1","506","10.5465/amj.2016.0819","17","2018","0001-4273","Ego-network Stability and Innovation in Alliances","Academy of Management Journal","bwl",\N
"507","113","United Kingdom","2","507","10.5465/amj.2013.0351","107","2015","0001-4273","Passing probation: Earnings management by interim CEOs and its effect on their promotion prospects","Academy of Management Journal","bwl",\N
"508","113","Netherlands","2","508","10.5465/amj.2013.0651","123","2016","0001-4273","Category spanning, evaluation, and performance: Revised theory and test on the corporate law market","Academy of Management Journal","bwl",\N
